movie,movieLabel,narrative_location,narrative_locationLabel,coordinates
http://www.wikidata.org/entity/Q32942287,"Where'd You Go, Bernadette",http://www.wikidata.org/entity/Q51,Antarctica,Point(0.0 -90.0)
http://www.wikidata.org/entity/Q41940407,Cold Skin,http://www.wikidata.org/entity/Q51,Antarctica,Point(0.0 -90.0)
http://www.wikidata.org/entity/Q41940407,Cold Skin,http://www.wikidata.org/entity/Q51,Antarctica,Point(0.0 -90.0)
http://www.wikidata.org/entity/Q56676097,Q56676097,http://www.wikidata.org/entity/Q51,Antarctica,Point(0.0 -90.0)
http://www.wikidata.org/entity/Q61718985,Amundsen,http://www.wikidata.org/entity/Q51,Antarctica,Point(0.0 -90.0)
http://www.wikidata.org/entity/Q61718985,Amundsen,http://www.wikidata.org/entity/Q51,Antarctica,Point(0.0 -90.0)
http://www.wikidata.org/entity/Q63133620,Penguins,http://www.wikidata.org/entity/Q51,Antarctica,Point(0.0 -90.0)
http://www.wikidata.org/entity/Q26720646,The Exception,http://www.wikidata.org/entity/Q55,Netherlands,Point(5.55 52.316666666)
http://www.wikidata.org/entity/Q61642188,Take Me Somewhere Nice,http://www.wikidata.org/entity/Q55,Netherlands,Point(5.55 52.316666666)
http://www.wikidata.org/entity/Q64582826,De Brief voor Sinterklaas,http://www.wikidata.org/entity/Q55,Netherlands,Point(5.55 52.316666666)
http://www.wikidata.org/entity/Q4633009,2:22,http://www.wikidata.org/entity/Q60,New York City,Point(-73.94 40.67)
http://www.wikidata.org/entity/Q3126727,Hands of Stone,http://www.wikidata.org/entity/Q60,New York City,Point(-73.94 40.67)
http://www.wikidata.org/entity/Q17619306,I Am Michael,http://www.wikidata.org/entity/Q62,San Francisco,Point(-122.416388888 37.7775)
http://www.wikidata.org/entity/Q15270572,Gotti,http://www.wikidata.org/entity/Q60,New York City,Point(-73.94 40.67)
http://www.wikidata.org/entity/Q15270572,Gotti,http://www.wikidata.org/entity/Q60,New York City,Point(-73.94 40.67)
http://www.wikidata.org/entity/Q171861,The Artist,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q17560903,Stuck,http://www.wikidata.org/entity/Q60,New York City,Point(-73.94 40.67)
http://www.wikidata.org/entity/Q18150704,The Hollars,http://www.wikidata.org/entity/Q60,New York City,Point(-73.94 40.67)
http://www.wikidata.org/entity/Q18199331,Fantastic Beasts: The Crimes of Grindelwald,http://www.wikidata.org/entity/Q60,New York City,Point(-73.94 40.67)
http://www.wikidata.org/entity/Q18199331,Fantastic Beasts: The Crimes of Grindelwald,http://www.wikidata.org/entity/Q60,New York City,Point(-73.94 40.67)
http://www.wikidata.org/entity/Q18199331,Fantastic Beasts: The Crimes of Grindelwald,http://www.wikidata.org/entity/Q60,New York City,Point(-73.94 40.67)
http://www.wikidata.org/entity/Q19363732,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,http://www.wikidata.org/entity/Q60,New York City,Point(-73.94 40.67)
http://www.wikidata.org/entity/Q19427405,The Blackcoat's Daughter,http://www.wikidata.org/entity/Q60,New York City,Point(-73.94 40.67)
http://www.wikidata.org/entity/Q19544249,The Death and Life of John F. Donovan,http://www.wikidata.org/entity/Q60,New York City,Point(-73.94 40.67)
http://www.wikidata.org/entity/Q730888,Contagion,http://www.wikidata.org/entity/Q62,San Francisco,Point(-122.416388888 37.7775)
http://www.wikidata.org/entity/Q73538419,Affairs of State,http://www.wikidata.org/entity/Q61,"Washington, D.C.",Point(-77.036666666 38.895)
http://www.wikidata.org/entity/Q3286391,A Star Is Born,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q3286391,A Star Is Born,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q3286391,A Star Is Born,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q3286391,A Star Is Born,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q3286391,A Star Is Born,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q17028317,Rules Don't Apply,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q99671372,Borat Subsequent Moviefilm,http://www.wikidata.org/entity/Q60,New York City,Point(-73.94 40.67)
http://www.wikidata.org/entity/Q61977668,Cleo,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q62567908,When Hitler Stole Pink Rabbit,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q63986488,Inside Man: Most Wanted,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q64495104,Lara,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q64495104,Lara,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q65157990,To Paris,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q65197022,Samurai in Berlin,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q66442210,Undine,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q66442210,Undine,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q67400758,Berlin Alexanderplatz,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q67400758,Berlin Alexanderplatz,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q67400758,Berlin Alexanderplatz,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q68730885,Q68730885,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q73516576,My Zoe,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q73516576,My Zoe,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q83960357,My Little Sister,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q83960357,My Little Sister,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q84844242,Cocoon,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q84844242,Cocoon,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q18340877,"10,000 km",http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q18811589,Beyond Skyline,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q19364012,Zeroville,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q19829521,The Fate of the Furious,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q19829521,The Fate of the Furious,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q19829521,The Fate of the Furious,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q19829521,The Fate of the Furious,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q19829521,The Fate of the Furious,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q19829521,The Fate of the Furious,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q19829521,The Fate of the Furious,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q20026856,Lowriders,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q20650014,Once Upon a Time in Venice,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q20650014,Once Upon a Time in Venice,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q20751319,The Escort,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q20814835,All Nighter,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q20856802,La La Land,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q20856802,La La Land,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q20856802,La La Land,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q20949851,Amateur Night,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q20950012,Unforgettable,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q20950012,Unforgettable,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q20950012,Unforgettable,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q21010879,The House,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q21010879,The House,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q21010879,The House,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q21500755,Blade Runner 2049,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q21500755,Blade Runner 2049,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q21500755,Blade Runner 2049,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q21500755,Blade Runner 2049,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q21500755,Blade Runner 2049,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q21527547,CHiPs,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q21527547,CHiPs,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q21527547,CHiPs,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q21527547,CHiPs,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q21822504,Billionaire Boys Club,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q21822504,Billionaire Boys Club,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q22078004,Dude,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q22079336,All Eyez on Me,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q22079336,All Eyez on Me,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q24806839,Love Sonia,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q24905166,American Satan,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q24905287,The Tribes of Palos Verdes,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q9086870,The Happytime Murders,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q9086870,The Happytime Murders,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q9086870,The Happytime Murders,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q9086870,The Happytime Murders,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q55613905,Honey Boy,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q55613905,Honey Boy,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q55613905,Honey Boy,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q55613905,Honey Boy,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q55623727,The Fanatic,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q55623727,The Fanatic,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q55634129,Stuber,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q55634129,Stuber,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q55634129,Stuber,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q55635166,The Dirt,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q55642254,The Basement,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q55815650,Charlie's Angels,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q55815650,Charlie's Angels,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q55815650,Charlie's Angels,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q55815650,Charlie's Angels,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q55815650,Charlie's Angels,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q55815650,Charlie's Angels,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q56274437,Good Boys,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q56274437,Good Boys,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q56274437,Good Boys,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q56876553,Followed,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q60197047,Commando Ninja,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q60602596,Ms. Purple,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q60737560,The Banker,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q60737560,The Banker,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q60737570,"Endings, Beginnings",http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q61740798,Danger One,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q61939510,Waldo,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q61951927,Run Sweetheart Run,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q61952411,Amazing Grace,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q61952411,Amazing Grace,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q61952411,Amazing Grace,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q61952411,Amazing Grace,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q62124699,Bill & Ted Face the Music,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q62124699,Bill & Ted Face the Music,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q20501835,Justice League,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q20501835,Justice League,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q20501835,Justice League,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q20502242,Wonder Woman,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q20502242,Wonder Woman,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q20502242,Wonder Woman,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q20502242,Wonder Woman,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q20713364,Stratton,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q20713364,Stratton,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q20713461,This Beautiful Fantastic,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q21010881,The Sense of an Ending,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q21010881,The Sense of an Ending,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q21010881,The Sense of an Ending,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q21010881,The Sense of an Ending,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q21527812,The Limehouse Golem,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q21528112,Atomic Blonde,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q21528112,Atomic Blonde,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q21528112,Atomic Blonde,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q21528153,Their Finest,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q21528153,Their Finest,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q21528153,Their Finest,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q21592501,How to Talk to Girls at Parties,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q21592501,How to Talk to Girls at Parties,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q21592501,How to Talk to Girls at Parties,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q21592501,How to Talk to Girls at Parties,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q21872268,A Street Cat Named Bob,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q22001133,The Favourite,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q22001133,The Favourite,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q22001133,The Favourite,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q22001133,The Favourite,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q22001133,The Favourite,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q22001133,The Favourite,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q22075020,xXx: Return of Xander Cage,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q22075020,xXx: Return of Xander Cage,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q22252048,The Foreigner,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q22252048,The Foreigner,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q22252048,The Foreigner,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q22252048,The Foreigner,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q22252048,The Foreigner,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q23759268,The Mummy,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q23780457,Kingsman: The Golden Circle,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q23780457,Kingsman: The Golden Circle,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q23780457,Kingsman: The Golden Circle,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q23780734,Black Panther,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q23780734,Black Panther,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q23796644,The Hitman's Bodyguard,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q23796644,The Hitman's Bodyguard,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q23796644,The Hitman's Bodyguard,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q23899238,Demain tout commence,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q23899238,Demain tout commence,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q23899238,Demain tout commence,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q23899238,Demain tout commence,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q23899238,Demain tout commence,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q23899238,Demain tout commence,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q23899238,Demain tout commence,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q23899238,Demain tout commence,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q23899238,Demain tout commence,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q23899238,Demain tout commence,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q27501903,The Happy Prince,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q27501903,The Happy Prince,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q27501903,The Happy Prince,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q27590579,Guest iin London,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q27590730,Borg McEnroe,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q27590730,Borg McEnroe,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q27590730,Borg McEnroe,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q27590871,Paddington 2,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q27590871,Paddington 2,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q27590871,Paddington 2,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q27590871,Paddington 2,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q27590871,Paddington 2,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q27590871,Paddington 2,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q27590871,Paddington 2,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q27590871,Paddington 2,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q27590871,Paddington 2,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q27590871,Paddington 2,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q27590871,Paddington 2,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q27590871,Paddington 2,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
